hgnc_id,gene,clinvar_missense_vus,missense_vus_unique,missense_vus_movable_unique,missense_vus_observed,missense_vus_movable_observed,from_invitae,missense_vus_movability_fraction,missense_vus_occurance_per_variant,weighted_movability_fraction,weighted_occurance_per_variant,marwis,aa_length,dais,rank_by_clinvar_vus,rank_by_marwis,rank_dais
3413,EPM2A,97,83,7,181,8,TRUE,0.084337349,2.180722892,0.085996682,2.123667151,17.71494792,331,0.028074402,463,412,202
21876,RINT1,156,205,23,359,27,TRUE,0.112195122,1.751219512,0.111857737,1.742975168,30.41458036,792,0.02785218,267,237,203
26034,SDHAF2,111,83,4,188,4,TRUE,0.048192771,2.265060241,0.053029649,2.200590228,12.9533146,166,0.027796812,386,571,204
5246,HSPB1,64,50,8,71,9,TRUE,0.16,1.42,0.152167208,1.435408805,13.97901764,205,0.027681223,720,525,205
870,ATP7B,195,449,56,902,116,TRUE,0.124721604,2.008908686,0.124345072,2.000555166,48.50803949,1465,0.027483308,213,133,206
800,ATP1A2,148,107,15,192,22,TRUE,0.140186916,1.794392523,0.137614766,1.776119224,36.17419422,1020,0.027404693,289,196,207
18153,TNFRSF13B,52,60,9,134,16,TRUE,0.15,2.233333333,0.14449556,2.150789863,16.16053846,293,0.027252173,872,458,208
8031,NTRK1,179,282,21,625,31,TRUE,0.074468085,2.216312057,0.075261028,2.197426589,29.60312449,796,0.02701015,229,244,209
22938,NLRP12,160,169,25,266,47,TRUE,0.147928994,1.573964497,0.145907899,1.572054863,36.70003548,1062,0.026945694,256,191,210
3754,FLNA,391,298,39,465,95,TRUE,0.130872483,1.560402685,0.13014934,1.559652649,79.36821539,2647,0.026931868,97,85,211
11120,SMPD1,101,193,25,376,52,TRUE,0.129533679,1.948186528,0.12848606,1.931610501,25.06668732,631,0.026924476,434,295,212
801,ATP1A3,88,87,30,106,34,TRUE,0.344827586,1.218390805,0.324481032,1.244775902,35.54374295,1026,0.026805236,515,198,213
22932,GMPPB,57,54,13,77,24,TRUE,0.240740741,1.425925926,0.22299513,1.439575979,18.29805069,387,0.026634717,796,400,214
28486,MFSD8,106,143,16,266,18,TRUE,0.111888112,1.86013986,0.111428464,1.842739806,21.76536863,518,0.02660803,411,333,215
6769,SMAD3,157,85,8,108,13,TRUE,0.094117647,1.270588235,0.094899979,1.293050653,19.2655454,425,0.026573166,265,384,216
9644,PTPN11,84,37,9,46,10,TRUE,0.243243243,1.243243243,0.218348846,1.294526905,23.74331031,597,0.026469688,539,307,217
186,ADA,48,86,16,179,38,TRUE,0.186046512,2.081395349,0.178996788,2.034613944,17.48108933,363,0.026366651,930,418,218
3049,DSG2,395,202,10,372,18,TRUE,0.04950495,1.841584158,0.051550943,1.829779575,37.25911089,1118,0.026275819,95,186,219
6990,MECP2,124,63,9,74,14,TRUE,0.142857143,1.174603175,0.138390114,1.214840996,20.84712598,498,0.026124218,357,354,220
2529,CTSD,97,75,9,122,18,TRUE,0.12,1.626666667,0.118381905,1.617514587,18.57399238,412,0.026087068,457,395,221
4137,GAN,126,115,14,177,25,TRUE,0.12173913,1.539130435,0.120534131,1.538648055,23.36791033,597,0.026051182,349,310,222
6297,KCNQ3,160,122,14,205,29,TRUE,0.114754098,1.680327869,0.114043831,1.67118239,30.49408684,872,0.026018845,257,235,223
129,ACTA1,51,48,16,52,17,TRUE,0.333333333,1.083333333,0.300458894,1.147387691,17.58188469,377,0.025970288,890,415,224
2210,COL5A2,271,211,21,366,29,TRUE,0.099526066,1.734597156,0.099660722,1.727185894,46.64793268,1499,0.025929924,144,141,225
7739,NEFL,103,85,13,120,19,TRUE,0.152941176,1.411764706,0.14866342,1.422082911,21.77540607,543,0.025830849,422,332,226
17993,TRPM4,166,121,24,145,26,TRUE,0.198347107,1.198347107,0.192447272,1.219021013,38.94314656,1214,0.025722025,247,174,227
15710,LDB3,185,161,14,264,19,TRUE,0.086956522,1.639751553,0.087726024,1.634637341,26.52904346,732,0.025706437,223,272,228
11277,SPTLC1,64,57,12,90,17,TRUE,0.210526316,1.578947368,0.197318432,1.573134011,19.86613353,473,0.025700043,728,370,229
4087,GABRG2,69,58,15,71,21,TRUE,0.25862069,1.224137931,0.239783304,1.261419859,20.87025211,515,0.025607671,663,353,230
11254,SPOP,109,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,17.23198955,374,0.02556675,394,425,231
4313,GLDC,155,336,39,633,60,TRUE,0.116071429,1.883928571,0.115772378,1.875737531,33.65958219,1020,0.025499683,269,211,232
1541,CBL,167,133,18,182,25,TRUE,0.135338346,1.368421053,0.133515589,1.377685892,30.71840478,906,0.025471314,244,231,233
2201,COL3A1,388,212,15,340,17,TRUE,0.070754717,1.603773585,0.071934991,1.60115323,44.68943015,1466,0.025305453,98,149,234
8028,NTHL1,293,290,4,956,4,TRUE,0.013793103,3.296551724,0.016193618,3.249173526,15.41645108,312,0.02519028,134,478,235
9080,PLN,23,15,4,30,10,TRUE,0.266666667,2,0.20981296,1.837117857,8.865376117,52,0.025185728,1478,754,236
15888,RTEL1,236,510,41,1082,93,TRUE,0.080392157,2.121568627,0.080744591,2.112458901,40.25443262,1300,0.02515902,169,170,237
20,AARS1,199,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,31.4602378,968,0.024810913,206,227,238
10583,SCN11A,236,265,35,445,65,TRUE,0.132075472,1.679245283,0.131229663,1.674922017,51.87267076,1791,0.02480759,168,126,239
19104,NPHP4,286,201,18,335,35,TRUE,0.089552239,1.666666667,0.09007511,1.661501008,42.80272763,1426,0.024798799,136,157,240
10591,SCN4A,310,304,33,477,52,TRUE,0.108552632,1.569078947,0.108415699,1.568120868,52.70276518,1836,0.024673579,127,125,241
7606,MYO7A,361,716,58,1519,124,TRUE,0.081005587,2.12150838,0.081250964,2.114991313,62.03607513,2215,0.024666431,107,106,242
9069,PLEC,1265,1200,60,2313,130,TRUE,0.05,1.9275,0.050352399,1.9248789,122.6066722,4684,0.024600055,16,53,243
10597,SCN9A,517,482,26,957,72,TRUE,0.053941909,1.985477178,0.054746323,1.978068797,55.98696014,1977,0.024588037,66,115,244
11782,TH,84,201,21,470,44,TRUE,0.104477612,2.338308458,0.104429177,2.307434023,20.2409287,528,0.024445566,541,364,245
9143,PHOX2B,172,148,7,258,12,TRUE,0.047297297,1.743243243,0.050164731,1.732395581,14.94768732,314,0.024344768,238,496,246
12762,WFS1,147,78,10,122,18,TRUE,0.128205128,1.564102564,0.12588021,1.561089659,28.8870133,890,0.024274801,292,251,247
888,KIF1A,259,258,27,483,37,TRUE,0.104651163,1.872093023,0.104607888,1.861856055,50.44409066,1791,0.024124386,151,128,248
8818,SLC26A4,106,260,33,509,58,TRUE,0.126923077,1.957692308,0.126215291,1.944976532,26.02149265,780,0.024093975,410,279,249
473,AMT,60,122,16,271,35,TRUE,0.131147541,2.221311475,0.129428447,2.178874698,16.92050207,403,0.024068993,769,436,250
14674,PCDH15,331,640,53,1267,102,TRUE,0.0828125,1.9796875,0.083064349,1.974156961,54.27806271,1962,0.023995607,118,120,251
4827,HBB,46,37,7,48,11,TRUE,0.189189189,1.297297297,0.173904402,1.338971349,10.71123853,147,0.023962502,953,666,252
7569,MYH11,612,311,17,497,23,TRUE,0.054662379,1.59807074,0.055879931,1.596406617,54.59474033,1979,0.023955568,52,118,253
8512,OTC,39,66,17,111,27,TRUE,0.257575758,1.681818182,0.240887812,1.665590685,15.64759933,354,0.023925993,1056,473,254
12703,BEST1,64,53,11,94,17,TRUE,0.20754717,1.773584906,0.193863903,1.74186411,21.61181279,604,0.023906873,726,336,255
11592,TBX1,65,63,14,87,19,TRUE,0.222222222,1.380952381,0.208812649,1.397939587,18.97398545,495,0.023866648,707,391,256
11769,TGFB3,93,80,8,148,20,TRUE,0.1,1.85,0.100292024,1.821064894,16.98536036,412,0.023855843,485,433,257
7576,MYH6,422,338,29,495,45,TRUE,0.085798817,1.464497041,0.08620144,1.466051187,53.33055501,1939,0.023818917,90,123,258
1966,CHRNE,92,213,21,446,41,TRUE,0.098591549,2.093896714,0.098758815,2.073546202,18.83984882,493,0.023757691,487,394,259
1965,CHRND,75,74,10,148,29,TRUE,0.135135135,2,0.132020708,1.954313545,19.35073939,517,0.023685116,601,380,260
29427,SH3TC2,244,225,17,457,38,TRUE,0.075555556,2.031111111,0.076505142,2.013964424,37.59518674,1288,0.023674551,163,184,261
6482,LAMA2,519,949,70,2006,140,TRUE,0.073761855,2.113804004,0.074008044,2.108938047,81.00467906,3122,0.023671736,65,83,262
1122,BTD,57,89,19,154,34,TRUE,0.213483146,1.730337079,0.20438864,1.71395578,19.96784619,545,0.023630587,799,367,263
329,AGRN,354,406,37,695,75,TRUE,0.091133005,1.71182266,0.09136642,1.708342296,55.25413269,2045,0.02356253,110,117,264
6913,MAX,59,54,4,134,10,TRUE,0.074074074,2.481481481,0.07783384,2.358930818,10.83267399,160,0.023549291,774,658,265
1362,FRRS1L,69,80,10,144,19,TRUE,0.125,1.8,0.123019296,1.775610349,15.07196917,344,0.023403679,664,493,266
7881,NOTCH1,510,484,38,804,69,TRUE,0.078512397,1.661157025,0.07891402,1.659052258,66.77046676,2555,0.023387204,70,102,267
2389,CRYAB,54,41,5,71,11,TRUE,0.12195122,1.731707317,0.118891798,1.69905532,10.90820203,175,0.022964636,839,653,268
2605,CYP27A1,86,152,16,325,40,TRUE,0.105263158,2.138157895,0.105160613,2.107835692,19.06287124,531,0.022939677,526,387,269
4878,HEXA,81,137,18,253,33,TRUE,0.131386861,1.846715328,0.129832401,1.829335936,19.23807316,540,0.022902468,562,386,270
90,ACADS,75,56,8,88,14,TRUE,0.142857143,1.571428571,0.137901533,1.56646423,16.20133634,412,0.022754686,604,457,271
16356,USH1G,55,35,7,62,13,TRUE,0.2,1.771428571,0.181992979,1.726830481,17.28490626,461,0.022713412,822,423,272
1529,CAV3,59,48,5,81,7,TRUE,0.104166667,1.6875,0.104030323,1.665244834,10.22092151,151,0.022662797,780,695,273
713,ARSA,62,130,22,234,34,TRUE,0.169230769,1.8,0.165403609,1.784447179,18.29954825,509,0.022619961,748,399,274
12601,USH2A,616,1559,154,3158,353,TRUE,0.09878127,2.025657473,0.098803892,2.023135744,123.1345098,5202,0.022379955,51,52,275
12718,VRK1,63,102,14,189,33,TRUE,0.137254902,1.852941176,0.134779073,1.829579188,15.53510623,396,0.022320555,736,474,276
16882,HCN4,279,267,19,446,35,TRUE,0.071161049,1.670411985,0.072093448,1.66637713,33.51762936,1203,0.022300485,142,212,277
218,ADAMTS2,154,337,33,753,94,TRUE,0.097922849,2.234421365,0.098045502,2.218126698,33.49151111,1211,0.02216513,270,213,278
14270,PCDH19,180,138,18,189,21,TRUE,0.130434783,1.369565217,0.128943138,1.378450073,31.99350193,1148,0.02209496,228,220,279
7679,NDRG1,100,137,10,285,21,TRUE,0.072992701,2.080291971,0.074659987,2.050025591,15.30548835,394,0.022054018,440,480,280
7897,NPC1,152,277,32,554,53,TRUE,0.115523466,2,0.115177888,1.986855125,34.78395012,1278,0.022043061,275,205,281
1395,CACNA1H,459,478,38,761,56,TRUE,0.079497908,1.592050209,0.079888268,1.591057018,58.34201611,2353,0.02199096,81,112,282
18423,DEPDC5,257,238,21,439,25,TRUE,0.088235294,1.844537815,0.08872235,1.834364678,41.82653022,1603,0.021979259,153,163,283
6263,KCNJ2,66,58,9,95,9,TRUE,0.155172414,1.637931034,0.148874213,1.625056223,15.96731181,427,0.02196329,695,465,284
21957,KCTD7,55,48,7,82,14,TRUE,0.145833333,1.708333333,0.139744609,1.683101977,12.93624348,289,0.021963062,827,572,285
7590,MYLK,340,349,30,579,60,TRUE,0.085959885,1.659025788,0.086346493,1.656172859,48.62160431,1914,0.021960978,115,132,286
8008,NRXN1,297,238,21,365,36,TRUE,0.088235294,1.533613445,0.08872235,1.53355167,40.40991143,1547,0.021878674,132,169,287
7450,MTMR2,79,73,10,146,20,TRUE,0.136986301,2,0.133650594,1.953749515,20.62846281,643,0.021875358,572,357,288
291,ADSL,111,94,9,151,11,TRUE,0.095744681,1.606382979,0.096330373,1.600526576,17.11390481,484,0.02182896,389,428,289
2666,DAG1,149,115,12,194,19,TRUE,0.104347826,1.686956522,0.104273968,1.676859437,26.05306533,895,0.021801728,282,278,290
6772,SMAD6,78,75,11,117,19,TRUE,0.146666667,1.56,0.14247829,1.557273623,17.30645928,496,0.021741783,583,421,291
13444,SLC2A10,110,89,8,164,11,TRUE,0.08988764,1.842696629,0.090986578,1.817048564,18.18597343,541,0.021624225,390,405,292
10806,SGCB,67,101,11,188,23,TRUE,0.108910891,1.861386139,0.108492643,1.837190006,13.35454716,318,0.0216093,684,550,293
9942,PRPH2,47,26,6,38,6,TRUE,0.230769231,1.461538462,0.200755826,1.478050315,13.94617895,346,0.021588512,941,526,294
19743,POMT2,159,133,12,208,17,TRUE,0.090225564,1.563909774,0.090962398,1.562083055,22.5924404,750,0.02151661,258,325,295
10808,SGCE,83,83,11,128,12,TRUE,0.13253012,1.542168675,0.129952726,1.541249568,16.6240354,473,0.021505867,551,442,296
30372,KLHL40,91,99,12,182,22,TRUE,0.121212121,1.838383838,0.119866337,1.81545524,19.80268927,621,0.021501291,495,372,297
14000,PRDM16,197,203,20,355,31,TRUE,0.098522167,1.748768473,0.098699991,1.740538913,33.84286146,1276,0.021473897,209,209,298
10818,SGSH,72,165,20,331,37,TRUE,0.121212121,2.006060606,0.120379758,1.984125495,17.19709534,502,0.021442762,628,426,299
6155,ITGB2,124,117,13,195,16,TRUE,0.111111111,1.666666667,0.110605585,1.658029686,22.7400305,769,0.021272246,356,323,300
37276,CRPPA,101,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,15.96725637,451,0.021261327,433,466,301
360,AIRE,99,211,16,504,36,TRUE,0.075829384,2.388625592,0.076829672,2.35732288,17.93012193,545,0.021219079,446,409,302
3219,EFEMP2,56,56,9,105,18,TRUE,0.160714286,1.875,0.153526533,1.83208923,15.75136118,443,0.021199679,816,470,303
603,APOB,1064,479,31,705,58,TRUE,0.064718163,1.471816284,0.065350509,1.472800227,102.4081328,4563,0.021058633,27,71,304
10012,RHO,35,29,9,42,13,TRUE,0.310344828,1.448275862,0.265559408,1.466316506,13.62879499,348,0.021032091,1139,540,305
1912,CHAT,112,113,14,182,30,TRUE,0.123893805,1.610619469,0.12252643,1.605402568,22.03087556,748,0.021021828,385,328,306
1513,CASQ2,81,63,7,104,11,TRUE,0.111111111,1.650793651,0.1102211,1.637376207,14.61834591,399,0.020913227,561,508,307
5964,IL10RA,55,49,8,110,16,TRUE,0.163265306,2.244897959,0.154836808,2.144801942,18.26518581,578,0.020803173,821,402,308
13733,CDH23,456,1041,79,2280,213,TRUE,0.075888569,2.190201729,0.076096948,2.185179896,75.82619718,3354,0.020751559,82,90,309
25786,REEP1,39,36,8,47,10,TRUE,0.222222222,1.305555556,0.200584047,1.346675243,10.53474126,208,0.02073768,1055,674,310
15868,ABHD12,42,18,5,28,8,TRUE,0.277777778,1.555555556,0.224065311,1.548219642,14.56989725,404,0.020695877,1020,510,311
1388,CACNA1A,473,300,26,422,34,TRUE,0.086666667,1.406666667,0.087096422,1.409914645,58.08370062,2512,0.020655655,80,113,312
408,ALDH5A1,119,103,8,193,15,TRUE,0.077669903,1.873786408,0.079510794,1.849132529,17.49609337,548,0.020632186,368,417,313
28845,MED25,132,135,14,212,14,TRUE,0.103703704,1.57037037,0.10367621,1.568207767,21.46133066,747,0.020497928,335,341,314
9360,PRF1,96,89,10,146,18,TRUE,0.112359551,1.640449438,0.111605135,1.631481554,17.47984501,555,0.020444263,468,419,315
29105,PLEKHG5,214,186,12,373,20,TRUE,0.064516129,2.005376344,0.066111846,1.98584387,28.09558998,1085,0.020285625,186,254,316
2183,VPS13B,595,946,71,1847,122,TRUE,0.075052854,1.95243129,0.075288992,1.948903261,87.30492204,4022,0.020200121,54,77,317
17208,BICD2,136,131,14,211,17,TRUE,0.106870229,1.610687023,0.106659698,1.606141804,23.29824166,855,0.020171638,325,312,318
6256,KCNJ10,67,57,6,114,16,TRUE,0.105263158,2,0.10501074,1.94236478,13.66593388,379,0.020126559,689,536,319
12665,VCL,232,177,12,317,28,TRUE,0.06779661,1.790960452,0.069328098,1.779749788,28.6257068,1134,0.019962139,171,253,320
7974,NR2E3,61,131,13,312,43,TRUE,0.099236641,2.381679389,0.099465454,2.332760509,14.15377404,410,0.019934893,757,518,321
987,BCKDHB,53,124,22,186,35,TRUE,0.177419355,1.5,0.172921955,1.501922051,13.76491077,392,0.01989149,859,533,322
1397,CACNA1S,266,320,29,572,48,TRUE,0.090625,1.7875,0.090932006,1.781261313,43.0849949,1873,0.019827425,147,154,323
16187,SLC52A3,79,80,8,156,9,TRUE,0.1,1.95,0.100292024,1.911973985,15.14870347,469,0.019699224,570,491,324
27424,RBM20,316,303,15,569,17,TRUE,0.04950495,1.877887789,0.050886489,1.868982993,30.05349047,1227,0.019681395,124,241,325
2336,CR2,117,128,17,230,29,TRUE,0.1328125,1.796875,0.131071309,1.781277285,27.3164985,1092,0.019623921,371,262,326
9202,POMT1,142,99,8,175,17,TRUE,0.080808081,1.767676768,0.08248316,1.750034679,20.49747136,747,0.019577337,305,358,327
7530,MVK,46,48,11,66,12,TRUE,0.229166667,1.375,0.21117318,1.397387691,13.57417691,396,0.019503128,962,542,328
9957,RELN,513,423,34,748,57,TRUE,0.080378251,1.768321513,0.080802084,1.763929723,73.11747815,3460,0.019446138,68,93,329
8654,PCCB,71,166,20,328,26,TRUE,0.120481928,1.975903614,0.11968792,1.955481096,16.61737001,559,0.019345017,635,443,330
16841,LITAF,33,44,7,81,16,TRUE,0.159090909,1.840909091,0.150494194,1.79334059,8.906282435,161,0.019319485,1188,751,331
18119,SPATA5,128,136,13,257,27,TRUE,0.095588235,1.889705882,0.096011792,1.869817435,22.97913896,893,0.019261642,345,318,332
3309,ELANE,68,59,7,79,7,TRUE,0.118644068,1.338983051,0.116801464,1.361995682,10.81765009,267,0.019078748,677,659,333
25695,CARS2,125,125,9,225,18,TRUE,0.072,1.8,0.073877429,1.783862486,16.47339682,564,0.019066431,350,449,334
26169,CTC1,204,217,18,369,21,TRUE,0.082949309,1.700460829,0.083669769,1.694460936,28.92213173,1217,0.019065347,197,250,335
24650,EHMT1,196,189,19,292,29,TRUE,0.100529101,1.544973545,0.100638061,1.54443508,30.46407465,1298,0.019063876,211,236,336
17642,DCLRE1C,98,190,19,369,34,TRUE,0.1,1.942105263,0.100129788,1.925523791,18.89462438,692,0.019047,450,393,337
18873,IFIH1,101,120,21,175,32,TRUE,0.175,1.458333333,0.170513266,1.462919615,25.19416738,1025,0.019014466,431,293,338
19698,KCNV2,93,57,7,81,9,TRUE,0.122807018,1.421052632,0.120395355,1.434672472,16.06369486,545,0.01901029,482,460,339
12403,TTN,5449,8264,547,15788,1099,TRUE,0.066190707,1.910454985,0.066226511,1.910088698,689.2903808,35991,0.018993425,1,5,340
23168,FANCM,428,409,22,781,35,TRUE,0.053789731,1.909535452,0.054737885,1.902287076,44.56642935,2048,0.018980592,87,150,341
11187,SOS1,192,113,13,157,16,TRUE,0.115044248,1.389380531,0.114261968,1.398790998,30.68709344,1333,0.018791851,216,232,342
6240,KCNE1,37,36,4,75,12,TRUE,0.111111111,2.083333333,0.109674956,1.98303888,8.047118999,129,0.018757853,1097,809,343
28956,GPD1L,52,45,7,72,10,TRUE,0.155555556,1.6,0.147654681,1.589692655,12.2057292,351,0.0187492,877,600,344
11445,STXBP2,81,88,12,138,28,TRUE,0.136363636,1.568181818,0.133601022,1.56514282,16.93747906,604,0.018736149,558,435,345
11768,TGFB2,73,53,7,78,8,TRUE,0.132075472,1.471698113,0.128290132,1.479569028,13.85642978,442,0.018674434,621,529,346
3331,EMD,58,76,8,130,13,TRUE,0.105263158,1.710526316,0.105067834,1.693496556,10.3200569,254,0.018628262,790,688,347
2188,COL12A1,444,480,39,827,49,TRUE,0.08125,1.722916667,0.081610037,1.719782194,62.31606093,3063,0.018529902,85,105,348
3586,FANCE,80,81,8,161,18,TRUE,0.098765432,1.987654321,0.099165147,1.946670907,15.44335253,536,0.01847291,565,476,349
15999,SELENON,88,63,7,108,13,TRUE,0.111111111,1.714285714,0.1102211,1.693714235,16.42810802,590,0.018458548,514,451,350
8918,PHEX,39,35,17,39,18,TRUE,0.485714286,1.114285714,0.414551118,1.191946761,19.27079163,749,0.018370631,1059,383,351
5959,ELP1,209,360,24,769,60,TRUE,0.066666667,2.136111111,0.067461136,2.12297204,29.93258409,1332,0.018341044,193,242,352
4162,GARS1,120,0,0,0,0,FALSE,0,0,0.10321226,1.531713838,18.97099767,739,0.018258901,365,392,353
2135,SBF2,311,275,21,450,29,TRUE,0.076363636,1.636363636,0.077122608,1.633405338,39.17744119,1849,0.018230545,125,172,354
15832,BSCL2,94,73,6,129,7,TRUE,0.082191781,1.767123288,0.084267878,1.743872972,13.81353256,462,0.018127995,478,531,355
6936,MCCC1,72,124,18,226,40,TRUE,0.14516129,1.822580645,0.142618925,1.804952354,18.53426622,725,0.018082211,624,396,356
17245,CPA6,66,58,8,87,11,TRUE,0.137931034,1.5,0.133722698,1.503844102,13.272474,437,0.018008784,696,555,357
23215,PIGO,212,215,15,358,34,TRUE,0.069767442,1.665116279,0.070967256,1.660330541,24.97976973,1089,0.017983995,189,296,358
87,ACAD8,38,29,8,40,15,TRUE,0.275862069,1.379310345,0.238532381,1.412262451,12.80107233,415,0.017903598,1072,575,359
23845,SLX4,360,375,23,639,52,TRUE,0.061333333,1.704,0.062208089,1.700401333,38.08033829,1834,0.017844582,108,180,360
13818,SLC12A5,99,104,17,170,26,TRUE,0.163461538,1.634615385,0.159158019,1.627265274,25.64023936,1139,0.017818095,448,284,361
7128,MLH3,245,225,18,355,24,TRUE,0.08,1.577777778,0.080796987,1.576196183,31.2012163,1453,0.017798754,162,230,362
29040,SZT2,503,600,45,1034,88,TRUE,0.075,1.723333333,0.075371214,1.720812024,65.2389447,3375,0.017752094,71,104,363
23246,MYPN,284,258,16,413,19,TRUE,0.062015504,1.600775194,0.063254504,1.598698161,28.71946004,1320,0.017728062,139,252,364
15917,PLCB1,131,121,14,218,25,TRUE,0.115702479,1.801652893,0.114927892,1.784912486,26.87284608,1216,0.017726152,340,268,365
21062,FARS2,65,82,9,156,12,TRUE,0.109756098,1.902439024,0.109174423,1.869485674,13.2665013,451,0.017665115,705,556,366
4326,GLRA1,62,76,10,128,15,TRUE,0.131578947,1.684210526,0.128877358,1.669687032,13.34146092,457,0.017624123,749,551,367
7613,MYOM1,217,211,22,326,33,TRUE,0.104265403,1.545023697,0.104226932,1.544537492,34.93318166,1685,0.01759858,181,203,368
29634,MEGF10,170,148,13,250,22,TRUE,0.087837838,1.689189189,0.08862627,1.68111353,25.32843961,1140,0.017589194,241,289,369
3157,EDA,33,50,15,66,20,TRUE,0.3,1.32,0.272856863,1.349201909,12.14858703,391,0.017581168,1189,605,370
438,ALPL,61,100,13,188,27,TRUE,0.13,1.88,0.128015723,1.854201025,14.47937997,524,0.017572063,758,513,371
3483,ETFDH,52,137,25,236,45,TRUE,0.182481752,1.722627737,0.178108263,1.712094557,15.85678572,617,0.017292024,873,467,372
8850,PEX1,148,293,29,548,51,TRUE,0.098976109,1.870307167,0.099088698,1.861308009,27.29631889,1283,0.017243411,285,263,373
7661,NCF2,46,40,9,60,11,TRUE,0.225,1.5,0.204702043,1.50528564,14.17421213,526,0.017160063,956,517,374
2150,CNGA3,70,48,8,74,17,TRUE,0.166666667,1.541666667,0.157601751,1.540244834,16.99216985,694,0.017094738,656,432,375
